id,serial,relate,sex,age,birth_pl,nchild,eldch,marst,fams
8405,6316528,12,2,27,Ireland,0,99,Single,1
8406,6371314,3,2,31,Ireland,0,99,Single,9
8407,6387034,1,1,50,UK,2,24,Married,4
8408,6429439,3,1,19,US,0,99,Single,2
8409,6328563,3,1,6,US,0,99,Single,10
8410,6441928,9,1,12,US,0,99,Single,5
8411,6280295,2,2,56,Germany,2,28,Married,4
8412,6454270,1,1,35,Germany,3,6,Married,5
8413,6383192,3,1,19,US,0,99,Single,3
8414,6369990,1,2,46,US,3,20,Divorced/widowed,4
8415,6266132,1,2,42,US,0,99,Divorced/widowed,3
8416,6419822,13,2,20,US,0,99,Divorced/widowed,1
8417,6348633,3,1,8,US,0,99,Single,5
8418,6467763,1,1,35,Germany,4,12,Married,6
8419,6295324,2,2,47,Germany,1,23,Married,3
8420,6323746,2,2,47,Germany,1,21,Married,3
8421,6317535,2,2,60,Ireland,0,99,Married,2
8422,6389342,2,2,31,Ireland,2,6,Married,6
8423,6271268,3,1,20,US,0,99,Single,9
8424,6314850,3,1,35,Others,0,99,Married,3
8425,6424906,2,2,23,US,1,1,Married,3
8426,6314439,2,2,40,US,0,99,Married,3
8427,6400722,3,2,12,US,0,99,Single,5
8428,6456791,1,1,39,Ireland,0,99,Single,1
8429,6218356,3,2,16,Ireland,0,99,Single,3
8430,6241079,3,2,17,US,0,99,Single,6
8431,6274971,1,1,22,Others,1,1,Married,3
8432,6303769,3,1,1,US,0,99,Single,5
8433,6199987,12,1,28,Ireland,0,99,Single,1
8434,6380910,1,1,48,Germany,2,34,Married,4
8435,6336737,10,2,74,Ireland,0,99,Divorced/widowed,5
8436,6321238,3,1,24,US,0,99,Single,4
8437,6210362,3,1,12,US,0,99,Single,6
8438,6229934,12,1,35,US,0,99,Single,1
8439,6353114,1,1,28,US,0,99,Married,2
8440,6257911,3,1,36,US,0,99,Single,9
8441,6238334,1,1,45,Ireland,3,21,Married,5
8442,6302577,2,2,40,Germany,3,14,Married,5
8443,6476092,3,2,13,US,0,99,Single,12
8444,6282506,3,1,10,US,0,99,Single,7
8445,6315664,12,2,70,UK,0,99,Married,2
8446,6331089,2,2,35,UK,0,99,Married,2
8447,6281991,3,1,8,US,0,99,Single,7
8448,6256234,2,2,36,Others,5,11,Married,7
8449,6236778,3,2,25,US,0,99,Single,6
8450,6456378,1,1,37,Ireland,0,99,Single,1
8451,6454497,3,1,11,US,0,99,Single,8
8452,6376170,3,2,13,US,0,99,Single,9
8453,6374835,5,1,46,US,1,27,Single,5
8454,6423967,3,1,17,Others,0,99,Single,8
8455,6303000,3,1,25,US,0,99,Single,3
8456,6444297,1,1,31,Ireland,3,8,Married,6
8457,6449912,3,2,1,US,0,99,Single,6
8458,6366047,3,1,28,US,0,99,Single,9
8459,6235662,3,2,9,US,0,99,Single,4
8460,6379407,3,1,6,US,0,99,Single,12
8461,6240943,2,2,56,Germany,3,28,Married,5
8462,6237769,1,1,32,UK,3,9,Married,6
8463,6323028,4,1,24,Others,2,3,Divorced/widowed,5
8464,6464462,13,1,14,US,0,99,Single,1
8465,6426462,2,2,34,Ireland,3,7,Married,5
8466,6387948,3,2,29,US,0,99,Married,6
8467,6467646,4,1,40,US,0,99,Married,11
8468,6216683,3,1,12,US,0,99,Single,7
8469,6427526,2,2,24,US,0,99,Married,2
8470,6256839,3,1,27,US,0,99,Single,7
8471,6211404,3,1,5,US,0,99,Single,3
8472,6271122,12,2,37,US,0,99,Married,1
8473,6307742,3,1,3,US,0,99,Single,5
8474,6258414,1,1,37,Others,4,14,Married,7
8475,6423538,7,2,7,US,0,99,Single,7
8476,6388830,3,1,9,US,0,99,Single,7
8477,6201445,2,2,55,Ireland,2,25,Married,4
8478,6465566,3,1,18,US,0,99,Single,10
8479,6301113,2,2,50,Germany,2,30,Married,4
8480,6271419,1,2,45,Ireland,1,20,Divorced/widowed,3
8481,6383893,3,2,0,US,0,99,Single,8
8482,6252838,1,1,56,Germany,3,21,Married,5
8483,6292600,3,1,9,US,0,99,Single,6
8484,6370480,3,2,0,US,0,99,Single,5
8485,6449216,10,1,12,US,0,99,Single,8
8486,6371944,3,2,23,US,2,5,Married,6
8487,6263410,3,1,24,US,0,99,Single,5
8488,6416279,1,2,44,Ireland,3,21,Divorced/widowed,4
8489,6436018,1,1,48,Germany,9,24,Married,11
8490,6363242,3,2,4,US,0,99,Single,7
8491,6403931,3,1,15,Germany,0,99,Single,8
8492,6262750,1,1,42,US,3,16,Married,5
8493,6214462,10,2,27,UK,0,99,Single,4
8494,6441273,1,1,31,US,1,1,Married,3
8495,6323253,3,2,19,Others,0,99,Single,5
8496,6402934,1,1,40,US,6,11,Married,9
8497,6427642,1,2,49,US,5,24,Divorced/widowed,6
8498,6229431,12,1,26,US,0,99,Married,1
8499,6364665,3,2,14,US,0,99,Single,4
8500,6412710,3,2,1,US,0,99,Single,8
8501,6459211,2,2,37,Germany,4,11,Married,6
8502,6368225,3,1,1,US,0,99,Single,11
8503,6326281,3,1,15,US,0,99,Single,8
8504,6382790,2,2,29,US,4,9,Married,14
8505,6401953,3,2,14,US,0,99,Single,8
8506,6455495,1,1,42,US,0,99,Married,2
8507,6243217,8,1,47,US,0,99,Single,6
8508,6356255,2,2,50,Germany,4,20,Married,6
8509,6369823,3,2,15,UK,0,99,Single,3
8510,6449152,3,1,11,US,0,99,Single,8
8511,6383239,1,2,55,US,0,99,Divorced/widowed,1
8512,6282918,3,1,7,US,0,99,Single,6
8513,6336995,1,1,43,Ireland,4,9,Married,6
8514,6242628,1,1,45,Ireland,1,2,Married,6
8515,6473459,3,2,7,US,0,99,Single,7
8516,6229972,7,2,32,UK,0,99,Married,6
8517,6395042,3,2,10,US,0,99,Single,6
8518,6244353,3,2,6,US,0,99,Single,7
8519,6428683,12,1,56,US,0,99,Single,1
8520,6257458,3,1,7,US,0,99,Single,5
8521,6229216,12,1,42,US,3,11,Married,5
8522,6261515,8,2,50,US,0,99,Divorced/widowed,2
8523,6351733,3,1,0,US,0,99,Single,5
8524,6389887,2,2,28,Ireland,4,9,Married,6
8525,6398234,3,2,3,US,0,99,Single,7
8526,6216761,2,2,45,Others,2,24,Married,4
8527,6262061,2,2,43,Others,4,24,Married,6
8528,6262713,7,2,22,Ireland,0,99,Single,5
8529,6199569,2,1,32,Germany,0,99,Married,1
8530,6282157,3,1,4,US,0,99,Single,5
8531,6210918,4,2,23,US,3,11,Married,7
8532,6430339,7,2,28,Ireland,0,99,Single,8
8533,6417015,3,2,20,US,0,99,Single,6
8534,6236838,12,1,35,US,0,99,Single,1
8535,6445497,3,2,2,US,0,99,Single,4
8536,6333598,2,2,33,US,2,9,Married,4
8537,6348863,2,2,34,Ireland,2,6,Married,5
8538,6284239,2,2,24,Germany,0,99,Married,3
8539,6431135,1,2,12,US,0,99,Single,1
8540,6351779,3,1,9,US,0,99,Single,8
8541,6401969,8,2,24,US,0,99,Single,7
8542,6207799,10,1,10,US,0,99,Single,7
8543,6238369,3,1,5,US,0,99,Single,7
8544,6326272,3,2,5,US,0,99,Single,4
8545,6245297,1,1,58,Germany,3,21,Married,5
8546,6266554,8,2,38,US,1,14,Divorced/widowed,9
8547,6390067,3,1,40,Ireland,0,99,Single,5
8548,6344996,10,2,13,US,0,99,Single,3
8549,6315263,12,2,28,US,0,99,Married,1
8550,6250548,7,2,33,US,0,99,Single,5
8551,6224926,3,1,13,US,0,99,Single,7
8552,6325696,3,1,22,US,0,99,Single,4
8553,6467672,3,1,32,US,0,99,Single,7
8554,6293445,3,2,18,Ireland,0,99,Single,7
8555,6413963,2,2,33,Germany,4,11,Married,6
8556,6303734,3,2,5,US,0,99,Single,8
8557,6352871,1,1,45,Ireland,6,20,Married,8
8558,6431981,13,2,10,US,0,99,Single,1
8559,6323636,3,2,2,US,0,99,Single,5
8560,6420590,1,2,51,Ireland,0,99,Divorced/widowed,1
8561,6467358,3,1,7,US,0,99,Single,6
8562,6446636,1,1,49,Germany,4,14,Married,6
8563,6368113,3,1,16,US,0,99,Single,5
8564,6309369,10,2,11,US,0,99,Single,2
8565,6365471,2,2,38,Ireland,0,99,Married,2
8566,6467857,10,1,39,US,1,3,Married,9
8567,6365439,7,1,21,UK,0,99,Single,6
8568,6463325,1,1,75,US,0,99,Married,2
8569,6305096,1,1,51,Others,0,99,Married,2
8570,6258505,3,1,21,US,0,99,Single,5
8571,6367451,1,1,49,Germany,8,26,Married,12
8572,6296577,3,1,8,US,0,99,Single,7
8573,6273235,3,2,5,US,0,99,Single,3
8574,6288309,1,1,59,US,1,3,Married,3
8575,6469073,3,2,11,US,0,99,Single,5
8576,6317895,2,2,51,Germany,1,17,Married,3
8577,6384298,12,1,23,US,0,99,Single,1
8578,6316520,11,1,70,US,0,99,Married,2
8579,6236692,3,1,7,US,0,99,Single,3
8580,6472398,2,2,53,Germany,3,19,Married,5
8581,6417734,2,2,28,Germany,3,6,Married,10
8582,6462189,3,1,3,US,0,99,Single,5
8583,6319000,2,2,36,US,7,16,Married,9
8584,6333938,2,2,27,US,0,99,Married,2
8585,6469307,3,1,17,US,0,99,Single,4
8586,6396639,3,1,5,US,0,99,Single,4
8587,6393209,3,1,7,US,0,99,Single,9
8588,6333388,3,1,4,US,0,99,Single,6
8589,6455121,3,1,18,US,0,99,Single,8
8590,6244854,3,2,12,US,0,99,Single,11
8591,6423422,3,1,3,US,0,99,Single,6
8592,6292626,8,2,21,US,0,99,Single,4
8593,6257353,2,2,29,Germany,1,2,Married,3
8594,6429359,12,1,28,US,0,99,Married,2
8595,6270986,11,1,40,US,1,12,Married,3
8596,6306782,3,2,19,US,0,99,Single,7
8597,6468781,3,2,27,Ireland,0,99,Single,9
8598,6233356,3,1,8,US,0,99,Single,6
8599,6276163,2,2,26,Ireland,4,6,Married,7
8600,6350584,1,1,40,Ireland,1,1,Married,3
8601,6348767,3,1,7,US,0,99,Single,9
8602,6282950,2,2,40,Germany,4,13,Married,6
8603,6357594,1,2,16,US,0,99,Single,1
8604,6340054,3,1,19,US,0,99,Single,3
8605,6334878,3,1,10,US,0,99,Single,21
8606,6307099,2,2,30,Others,2,4,Married,4
8607,6383618,1,1,73,US,7,42,Divorced/widowed,11
8608,6217076,2,2,30,Others,4,9,Married,6
8609,6218770,1,1,20,Others,0,99,Married,2
8610,6202991,1,1,46,Ireland,2,20,Married,4
8611,6314552,12,2,25,Ireland,0,99,Married,2
8612,6259362,2,2,30,Germany,2,5,Married,4
8613,6448528,7,1,15,Ireland,0,99,Single,4
8614,6230507,10,1,20,Others,0,99,Single,6
8615,6440614,2,2,26,US,0,99,Married,3
8616,6432432,3,2,29,US,0,99,Married,5
8617,6458943,9,2,18,US,0,99,Single,6
8618,6359686,3,1,6,US,0,99,Single,6
8619,6265067,12,2,35,US,0,99,Married,1
8620,6377790,3,1,19,Germany,0,99,Single,6
8621,6472027,3,2,2,US,0,99,Single,5
8622,6367144,3,2,13,US,0,99,Single,8
8623,6383926,3,2,19,US,0,99,Single,3
8624,6198722,1,1,57,Germany,3,30,Married,6
8625,6371357,7,1,38,Ireland,0,99,Single,3
8626,6290219,9,2,14,US,0,99,Single,3
8627,6318588,3,2,7,US,0,99,Single,4
8628,6403821,2,2,51,Germany,0,99,Married,2
8629,6454706,2,2,29,Others,1,2,Married,3
8630,6337209,1,1,56,Germany,1,16,Married,3
8631,6307298,1,1,23,US,1,0,Married,3
8632,6386107,1,1,10,US,0,99,Single,1
8633,6224470,3,2,4,US,0,99,Single,6
8634,6374143,5,2,80,Ireland,1,30,Divorced/widowed,2
8635,6271770,12,1,29,Italy,0,99,Single,1
8636,6239880,3,1,18,US,0,99,Single,9
8637,6410198,12,2,1,US,0,99,Single,3
8638,6299247,2,2,45,Germany,3,19,Married,5
8639,6313703,1,2,38,Ireland,3,18,Divorced/widowed,5
8640,6288668,2,2,53,Germany,0,99,Married,3
8641,6374094,3,2,13,UK,0,99,Single,11
8642,6279158,1,2,20,US,0,99,Divorced/widowed,1
8643,6301700,2,2,31,Germany,1,2,Married,3
8644,6454596,5,2,70,US,1,40,Single,2
8645,6265758,1,1,35,US,0,99,Single,5
8646,6271140,3,2,26,US,0,99,Single,8
8647,6362807,3,1,2,US,0,99,Single,5
8648,6457098,1,1,35,Germany,0,99,Married,1
8649,6264565,2,2,42,US,8,19,Married,11
8650,6448321,9,2,25,Others,0,99,Single,4
8651,6348966,3,1,6,US,0,99,Single,6
8652,6316498,1,1,35,US,1,2,Married,3
8653,6299812,3,1,5,Germany,0,99,Single,5
8654,6389610,3,1,23,US,0,99,Single,4
8655,6472370,3,2,5,US,0,99,Single,4
8656,6362240,3,2,5,US,0,99,Single,5
8657,6331082,9,1,25,US,0,99,Single,14
8658,6333484,3,1,20,US,0,99,Married,5
8659,6430416,8,2,28,Ireland,0,99,Single,7
8660,6392483,1,1,26,US,4,9,Married,6
8661,6456169,1,1,49,Others,0,99,Married,1
8662,6421966,1,2,36,Ireland,0,99,Married,1
8663,6239838,2,2,45,US,0,99,Married,2
8664,6320309,3,2,13,US,0,99,Single,4
8665,6447784,1,1,33,Germany,1,9,Married,3
8666,6461833,3,1,0,US,0,99,Single,6
8667,6336451,3,1,15,US,0,99,Single,4
8668,6417704,3,2,2,US,0,99,Single,8
8669,6240153,3,2,12,US,0,99,Single,10
8670,6337182,8,1,40,Germany,0,99,Single,14
8671,6402528,2,2,40,Ireland,1,2,Married,3
8672,6390614,3,2,10,US,0,99,Single,4
8673,6326032,3,2,23,US,0,99,Single,9
8674,6239871,3,1,22,US,0,99,Single,7
8675,6474723,3,2,15,US,0,99,Single,16
8676,6412159,1,1,78,Germany,0,99,Married,2
8677,6293909,6,2,64,Germany,1,28,Divorced/widowed,3
8678,6404707,3,1,7,US,0,99,Single,7
8679,6340334,3,2,16,US,0,99,Single,5
8680,6388575,3,1,34,Others,0,99,Divorced/widowed,8
8681,6455311,5,2,64,Ireland,1,42,Divorced/widowed,5
8682,6343501,1,1,63,Germany,1,35,Married,4
8683,6433568,8,2,35,Ireland,0,99,Single,11
8684,6413550,1,1,33,Germany,2,5,Married,4
8685,6339558,3,1,17,Ireland,0,99,Single,4
8686,6298550,1,1,65,Germany,1,25,Married,3
8687,6392116,3,1,8,Germany,0,99,Single,8
8688,6291746,3,1,15,US,0,99,Single,4
8689,6275753,12,1,28,US,0,99,Single,1
8690,6384860,12,1,35,US,1,6,Married,3
8691,6402842,3,2,11,US,0,99,Single,7
8692,6341037,3,1,6,US,0,99,Single,7
8693,6446392,1,1,35,Ireland,2,2,Married,4
8694,6278273,3,2,5,US,0,99,Single,6
8695,6221165,1,1,40,Ireland,0,99,Married,2
8696,6228779,3,1,8,US,0,99,Single,5
8697,6326932,3,1,7,US,0,99,Single,8
8698,6224638,12,2,49,Ireland,0,99,Divorced/widowed,1
8699,6397902,2,2,26,US,3,5,Married,6
8700,6256107,1,1,27,Others,2,4,Married,4
8701,6377904,1,1,53,US,1,15,Married,4
8702,6307030,1,1,52,Germany,3,16,Married,5
8703,6265434,12,2,27,Ireland,0,99,Single,1
8704,6348363,3,2,3,US,0,99,Single,3
8705,6208265,1,1,29,Ireland,2,6,Married,4
8706,6327844,3,2,12,US,0,99,Single,3
8707,6477264,12,2,20,US,1,1,Married,3
8708,6277762,3,2,5,US,0,99,Single,10
8709,6401120,12,2,26,Ireland,0,99,Single,1
8710,6413192,3,2,16,US,0,99,Single,4
8711,6461530,3,2,4,US,0,99,Single,6
8712,6449890,10,1,23,Germany,0,99,Single,2
8713,6423004,3,2,17,US,0,99,Single,9
8714,6402359,3,2,1,US,0,99,Single,8
8715,6335720,3,2,16,UK,0,99,Single,6
8716,6394466,3,1,20,US,0,99,Single,9
8717,6301133,2,2,21,US,2,3,Married,4
8718,6290422,3,2,30,US,0,99,Single,4
8719,6344738,7,1,20,Ireland,0,99,Single,3
8720,6366040,3,1,6,US,0,99,Single,8
8721,6393141,3,1,23,US,0,99,Single,10
8722,6398629,2,2,60,Ireland,0,99,Married,4
8723,6316842,7,2,35,Ireland,0,99,Single,8
8724,6220589,3,2,16,US,0,99,Single,6
8725,6268188,3,1,21,US,0,99,Single,7
8726,6241200,3,2,5,US,0,99,Single,9
8727,6302110,3,2,5,US,0,99,Single,6
8728,6349521,3,2,38,US,0,99,Single,7
8729,6252415,7,2,16,US,0,99,Single,6
8730,6467917,8,1,22,Germany,0,99,Single,2
8731,6265755,1,1,60,US,3,37,Divorced/widowed,6
8732,6402411,1,1,37,Germany,2,6,Married,6
8733,6265824,4,1,50,US,0,99,Married,12
8734,6282333,2,2,32,Others,2,8,Married,4
8735,6387897,2,2,22,US,0,99,Married,4
8736,6239147,3,2,6,US,0,99,Single,9
8737,6350222,1,1,45,Ireland,0,99,Married,2
8738,6437371,3,2,9,US,0,99,Single,7
8739,6407181,3,2,2,US,0,99,Single,7
8740,6432838,2,2,34,Ireland,1,7,Married,3
8741,6315913,3,2,22,US,0,99,Single,4
8742,6402342,1,1,28,Germany,3,12,Married,5
8743,6432869,3,2,27,US,0,99,Single,4
8744,6279765,2,2,53,Germany,0,99,Married,2
8745,6287240,1,2,73,US,1,50,Divorced/widowed,2
8746,6265837,1,1,52,Others,1,15,Married,3
8747,6399375,1,1,40,Ireland,3,17,Married,5
8748,6209499,3,1,5,US,0,99,Single,4
8749,6226326,11,2,48,Italy,0,99,Married,2
8750,6212223,1,1,26,UK,0,99,Married,2
8751,6282956,1,1,30,US,2,3,Married,4
8752,6334495,3,2,26,US,0,99,Single,3
8753,6334998,1,2,28,US,0,99,Single,4
8754,6337713,3,1,26,US,0,99,Single,3
8755,6218795,2,2,35,US,6,16,Married,8
8756,6213131,3,1,6,US,0,99,Single,7
8757,6336659,3,1,30,US,0,99,Single,7
8758,6333011,1,2,35,US,2,19,Divorced/widowed,3
8759,6377428,3,1,1,US,0,99,Single,4
8760,6404024,3,1,7,US,0,99,Single,5
8761,6377445,3,1,17,US,0,99,Single,11
8762,6405173,3,1,3,US,0,99,Single,5
8763,6344176,1,1,55,Germany,5,13,Married,7
8764,6351383,3,2,16,US,0,99,Single,11
8765,6327121,2,2,35,Others,2,10,Married,5
8766,6292118,1,1,34,Ireland,5,10,Married,7
8767,6374860,3,2,12,Ireland,0,99,Single,6
8768,6465993,8,2,25,US,0,99,Single,12
8769,6322578,1,1,40,Others,2,3,Married,4
8770,6273187,2,2,45,Germany,0,99,Married,2
8771,6214682,3,1,24,US,0,99,Single,3
8772,6370399,12,1,40,US,0,99,Married,2
8773,6302097,3,1,23,Germany,0,99,Single,6
8774,6335783,1,1,50,Germany,6,16,Married,8
8775,6448406,2,2,29,Others,3,4,Married,5
8776,6368581,1,1,45,Ireland,2,22,Married,4
8777,6477045,10,1,28,US,0,99,Single,2
8778,6327154,1,1,46,Germany,1,20,Married,3
8779,6266934,7,1,33,Germany,0,99,Single,8
8780,6222301,7,1,35,Ireland,0,99,Single,3
8781,6426212,13,2,23,US,0,99,Single,1
8782,6424414,3,1,25,US,0,99,Single,7
8783,6297280,3,1,2,US,0,99,Single,5
8784,6254988,3,1,28,Germany,0,99,Single,6
8785,6384161,3,2,26,US,0,99,Single,8
8786,6472894,1,1,66,Germany,0,99,Married,2
8787,6434126,8,1,28,Germany,0,99,Single,10
8788,6256514,2,2,46,UK,2,28,Married,5
8789,6257056,3,2,7,US,0,99,Single,4
8790,6262099,1,1,28,US,0,99,Single,7
8791,6465252,13,1,61,Ireland,0,99,Single,1
8792,6465710,3,2,5,US,0,99,Single,10
8793,6254483,3,1,8,US,0,99,Single,8
8794,6215939,3,2,2,Italy,0,99,Single,3
8795,6256177,7,1,22,Others,0,99,Single,6
8796,6305164,2,2,25,Others,0,99,Married,2
8797,6257123,2,2,38,Germany,4,14,Married,6
8798,6243951,3,1,19,US,0,99,Single,11
8799,6407171,2,2,60,Germany,0,99,Married,2
8800,6305490,3,2,19,Others,0,99,Single,4
8801,6350206,7,1,36,Ireland,0,99,Single,8
8802,6463604,3,2,1,US,0,99,Single,8
8803,6379998,1,1,30,Ireland,0,99,Married,4
8804,6210887,12,2,40,Ireland,0,99,Single,1
8805,6208158,3,2,8,US,0,99,Single,10
8806,6211559,1,1,34,Ireland,3,5,Married,5
8807,6473995,6,1,48,Germany,2,46,Married,6
8808,6449507,1,1,56,Ireland,0,99,Married,2
8809,6391187,3,2,2,US,0,99,Single,4
8810,6243830,3,1,40,US,0,99,Single,5
8811,6232074,10,1,23,US,0,99,Single,3
8812,6258791,3,1,22,Germany,0,99,Single,11
8813,6209387,12,1,60,US,0,99,Divorced/widowed,1
8814,6384631,3,1,19,US,0,99,Single,4
8815,6318331,1,2,36,US,1,13,Divorced/widowed,2
8816,6328591,3,2,8,US,0,99,Single,8
8817,6308621,3,2,11,US,0,99,Single,8
8818,6231398,3,1,8,US,0,99,Single,11
8819,6228774,12,1,45,US,0,99,Single,1
8820,6218372,3,1,10,US,0,99,Single,9
8821,6317327,1,1,60,US,6,38,Married,8
8822,6392090,2,2,24,UK,3,6,Married,5
8823,6275614,3,1,9,US,0,99,Single,8
8824,6474651,2,2,53,Germany,4,24,Married,6
8825,6220561,1,1,48,Ireland,6,25,Married,8
8826,6260437,1,1,52,Ireland,6,26,Married,9
8827,6398495,3,1,3,US,0,99,Single,4
8828,6327337,3,2,10,US,0,99,Single,6
8829,6461132,1,1,50,Germany,0,99,Married,2
8830,6427846,12,1,35,UK,0,99,Single,1
8831,6261793,10,1,17,US,0,99,Single,6
8832,6262599,1,1,39,UK,3,7,Married,5
8833,6228283,1,1,55,Germany,4,18,Married,6
8834,6366977,8,1,14,Germany,0,99,Single,10
8835,6242203,2,2,48,US,2,20,Married,4
8836,6358660,3,1,6,US,0,99,Single,6
8837,6268844,3,2,16,US,0,99,Single,6
8838,6346811,6,2,71,Germany,1,32,Married,7
8839,6349560,1,1,34,US,0,99,Single,2
8840,6329423,3,2,4,US,0,99,Single,6
8841,6355891,2,2,41,US,2,21,Married,4
8842,6255237,3,2,1,US,0,99,Single,5
8843,6378014,3,2,1,US,0,99,Single,6
8844,6334220,8,2,32,US,0,99,Married,5
8845,6378344,3,2,29,US,0,99,Single,3
8846,6366758,3,1,24,US,0,99,Single,4
8847,6454909,1,1,40,Ireland,7,17,Married,9
8848,6270431,12,1,23,US,0,99,Single,1
8849,6472170,3,2,1,US,0,99,Single,5
8850,6354771,1,2,36,Germany,0,99,Divorced/widowed,1
8851,6270520,12,1,40,US,0,99,Single,1
8852,6203380,2,2,26,Germany,1,1,Married,3
8853,6201432,3,1,7,US,0,99,Single,10
8854,6355932,2,2,29,Germany,4,21,Married,9
8855,6275302,1,1,30,Others,0,99,Single,1
8856,6293615,2,2,50,Ireland,5,26,Married,7
8857,6254304,1,1,67,Ireland,1,29,Married,3
8858,6306091,3,1,27,US,0,99,Single,3
8859,6241849,1,2,50,Ireland,2,24,Divorced/widowed,3
8860,6231185,12,1,25,US,0,99,Single,1
8861,6315456,9,2,8,US,0,99,Single,11
8862,6243240,3,1,7,US,0,99,Single,9
8863,6411290,3,2,36,Ireland,1,21,Single,8
8864,6305810,3,1,13,US,0,99,Single,6
8865,6221620,7,1,22,Italy,0,99,Single,5
8866,6380991,2,2,23,Germany,2,4,Married,4
8867,6278894,3,1,6,US,0,99,Single,5
8868,6463679,3,1,0,US,0,99,Single,7
8869,6392452,5,2,54,Ireland,1,29,Single,3
8870,6255836,1,1,33,Others,6,12,Married,8
8871,6424191,12,1,21,Germany,0,99,Single,1
8872,6312976,3,2,25,US,0,99,Single,5
8873,6455948,2,2,19,US,0,99,Married,2
8874,6380422,2,2,47,Germany,3,22,Married,5
8875,6423570,3,2,18,US,0,99,Single,3
8876,6289577,3,1,5,US,0,99,Single,3
8877,6309407,12,2,25,Ireland,0,99,Single,1
8878,6357219,1,1,38,Ireland,1,22,Married,4
8879,6280230,1,1,46,Germany,6,17,Married,8
8880,6236769,1,1,50,Ireland,1,19,Married,3
8881,6392878,3,2,7,US,0,99,Single,5
8882,6379387,3,2,7,US,0,99,Single,8
8883,6259388,2,2,37,Ireland,3,11,Married,5
8884,6265674,12,1,28,US,0,99,Single,1
8885,6403589,3,2,14,US,0,99,Single,4
8886,6238144,2,2,31,Germany,3,6,Married,5
8887,6222276,12,1,48,Germany,0,99,Single,1
8888,6274354,3,1,1,US,0,99,Single,3
8889,6224122,2,2,35,US,1,6,Married,3
8890,6302214,1,2,41,Germany,0,99,Divorced/widowed,1
8891,6240458,3,1,19,US,0,99,Single,6
8892,6243393,3,1,10,US,0,99,Single,6
8893,6372829,1,1,54,Germany,0,99,Married,2
8894,6344763,3,2,13,US,0,99,Single,7
8895,6260093,1,1,49,Germany,0,99,Married,2
8896,6328892,9,1,0,US,0,99,Single,8
8897,6461322,3,2,4,US,0,99,Single,5
8898,6437101,12,2,40,Ireland,0,99,Married,1
8899,6466303,3,1,4,US,0,99,Single,4
8900,6336272,3,2,16,US,0,99,Single,5
8901,6417875,1,1,33,Ireland,2,4,Married,6
8902,6360428,8,2,26,US,0,99,Single,6
8903,6310241,6,2,65,UK,1,42,Divorced/widowed,4
8904,6394671,3,2,32,Ireland,0,99,Single,7
8905,6239781,3,2,18,US,0,99,Single,7
8906,6412127,1,1,26,Others,1,1,Married,3
8907,6220257,1,2,30,Ireland,0,99,Single,4
8908,6241606,3,2,0,US,0,99,Single,5
8909,6230365,3,1,16,US,0,99,Single,8
8910,6376726,3,1,0,US,0,99,Single,3
8911,6209403,3,1,20,US,0,99,Single,3
8912,6285509,2,2,40,Ireland,0,99,Married,2
8913,6370350,1,1,46,Ireland,2,6,Married,4
8914,6259833,3,1,24,Others,0,99,Single,9
8915,6390033,3,2,11,US,0,99,Single,10
8916,6290825,2,2,40,Germany,6,14,Married,8
8917,6469736,2,2,30,US,2,6,Married,4
8918,6427091,3,2,21,Germany,0,99,Single,7
8919,6347298,3,1,1,US,0,99,Single,6
8920,6282040,2,2,27,Germany,1,7,Married,3
8921,6441333,3,2,4,US,0,99,Single,4
8922,6305494,1,1,32,Germany,0,99,Single,6
8923,6270401,1,1,22,US,1,1,Married,3
8924,6272793,3,1,17,US,0,99,Single,8
8925,6470585,3,2,5,US,0,99,Single,5
8926,6379601,1,1,41,Germany,1,23,Married,3
8927,6355607,3,1,5,US,0,99,Single,5
8928,6206250,1,1,45,US,4,11,Married,6
8929,6437394,12,1,25,US,0,99,Single,1
8930,6470069,3,1,20,US,0,99,Single,6
8931,6272249,3,1,13,US,0,99,Single,9
8932,6330865,3,2,19,US,0,99,Single,4
8933,6367850,3,1,16,Others,0,99,Single,7
8934,6369041,3,1,4,US,0,99,Single,4
8935,6273605,2,2,22,US,0,99,Married,2
8936,6213492,12,1,22,Germany,0,99,Single,1
8937,6383043,3,1,10,US,0,99,Single,7
8938,6454375,8,1,27,US,0,99,Single,2
8939,6260521,12,1,33,US,0,99,Single,1
8940,6385191,3,1,1,US,0,99,Single,6
8941,6202048,1,1,25,Germany,0,99,Married,3
8942,6395274,1,1,35,US,2,13,Married,5
8943,6473747,3,2,3,US,0,99,Single,5
8944,6250978,2,2,29,Germany,1,7,Married,3
8945,6416232,3,1,28,US,0,99,Single,4
8946,6429545,3,2,1,Others,0,99,Single,4
8947,6258900,3,2,3,US,0,99,Single,5
8948,6423437,2,2,32,UK,3,17,Married,5
8949,6246316,10,1,11,US,0,99,Single,3
8950,6398622,1,1,21,US,1,0,Married,4
8951,6279948,3,1,9,US,0,99,Single,3
8952,6456796,1,1,30,US,0,99,Single,1
8953,6235530,1,1,42,US,1,18,Married,3
8954,6265766,12,2,21,Ireland,0,99,Single,1
8955,6267333,12,1,60,US,0,99,Divorced/widowed,1
8956,6380786,7,2,60,Ireland,0,99,Single,4
8957,6385290,3,1,14,US,0,99,Single,6
8958,6435076,3,2,10,US,0,99,Single,9
